id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
461,FUORI_ATTRIBUTO,Scura con alone centrale rosa.,Scura con Alone centrale rosa,Scura con Alone centrale rosa,2018,C0C,Q_09,1.0
462,FUORI_ATTRIBUTO,Estremamente carico al centro e molto più chiaro in un angolo.,Estremamente carico al centro. Molto più  chiaro in un angolo. 3colori,Estremamente carico al centro. Molto più  chiaro in un angolo. 3colori,2018,C0C,TG_04,1.0
463,OK,L'alone centrale tende al rosato.,Alone centrale tendente al rosato,Alone centrale tendente al rosato,2018,C0C,TG_13,1.0
464,OK,Il campione è più chiaro verso gli scalzi.,Più chiaro verso gli scalzi,Più chiaro verso gli scalzi,2018,C0C,TG_14,1.0
465,OK,Il centro presenta una carica più intensa.,Centro più carico,Centro più carico,2018,C0C,TG_15,1.0
466,FUORI_ATTRIBUTO,Alone centrale nocciola con differenza fra le zone.,"Alone centrale nocciola, differenza fra le zone","Alone centrale nocciola, differenza fra le zone",2018,C0C,TG_19,1.0
467,OK,Sono presenti evidenti aloni rosa.,Presenza  di evidenti  aloni rosa,Presenza  di evidenti  aloni rosa,2018,C0C,TG_20,1.0
468,OK,Il campione è molto scuro e presenta aree non omogenee.,Molto scuro e aree non omogenee,Molto scuro e aree non omogenee,2018,C0C,TG_24,1.0
469,OK,"Il campione mostra una pasta di colore chiaro, con una discreta uniformità e una leggera microocchiatura.",Colore chiaro e abbastanza unif,Colore chiaro e abbastanza uniforme,2018,C0M,Q_09,1.0
470,OK,Il campione è più chiaro verso gli scalzi.,Più  chiara verso gli scalzi,Più  chiara verso gli scalzi,2018,C0M,TG_04,1.0
471,CONFORME,"Il campione presenta una pasta omogenea, senza macchie e con una frattura scalza che evidenzia una leggera microocchiatura.",Omogenea,Omogenea,2018,C0M,TG_14,0.5
472,OK,Il campione è più chiaro vicino a uno scalzo.,Più chiara vicino a scalzo,Più chiara vicino a scalzo,2018,C0M,TG_15,1.0
473,OK,"Il campione è più chiaro sotto un piatto, ma generalmente abbastanza chiaro.","Più chiara sotto un piatto, ma generalmente abbastanza chiara","Più chiara sotto un piatto, ma generalmente abbastanza chiara",2018,C0M,TG_19,1.0
474,CONFORME,"Il campione mostra una pasta abbastanza omogenea, con un aspetto gradevole e priva di difetti.","Abbastanza  omogeneo, bello","Abbastanza  omogeneo, bello",2018,C0M,TG_20,0.5
475,CONFORME,"Il campione presenta una pasta omogenea e chiara, con una frattura scalza che evidenzia una leggera microocchiatura.",Bello omogeneo  e chiaro.,Bello omogeneo  e chiaro.,2018,C0M,TG_24,0.5
476,OK,Il campione è leggermente più carico al centro.,Leggermente carico più al centro,Leggermente carico più al centro,2018,C0N,Q_02,1.0
477,ILLEGGIBILE,,Uniforme un Po carico,uniformeorme un Po carico,2018,C0N,Q_09,1.0
478,OK,Il campione è lievemente più carico al centro.,Lievemente più  carico al centro,Lievemente più  carico al centro,2018,C0N,TG_04,1.0
479,OK,"Il colore è paglierino, carico e uniforme.",Colore paglierino carico uniforme,Colore paglierino carico uniformeorme,2018,C0N,TG_13,1.0
480,OK,Il campione presenta un colore giallo carico.,Giallo carico,Giallo carico,2018,C0N,TG_14,1.0
481,FUORI_ATTRIBUTO,Un po' più chiaro verso un piatto.,Un po' più chiaro verso un piatto,Un po' più chiaro verso un piatto,2018,C0N,TG_15,1.0
482,OK,"Il campione presenta una pasta di colore carico, uniforme e priva di macchie, con una frattura scalza che evidenzia una leggera microocchiatura e la presenza di cristalli di tirosina.",Carico ma omogeneo,Carico ma omogeneo,2018,C0N,TG_19,1.0
483,FUORI_ATTRIBUTO,Più carico al centro e rosato verso la crosta.,"Più carico  al centro, rosato verso la crosta","Più carico  al centro, rosato verso la crosta",2018,C0N,TG_20,1.0
484,FUORI_ATTRIBUTO,Abbastanza omogeneo con qualche area nocciola.,Abbastanza omogeneo con qualche area nocciola,Abbastanza omogeneo con qualche area nocciola,2018,C0N,TG_24,1.0
485,FUORI_ATTRIBUTO,Alone centrale con macchie rosa.,Alone centrale Macchie rosa,Alone centrale Macchie rosa,2018,C0O,Q_02,1.0
486,FUORI_ATTRIBUTO,Colore chiaro bianco sotto un piatto con macchie rosa.,Colore chiaro bianco sotto un piatto e macchie  rosa,Colore chiaro bianco sotto un piatto e macchie  rosa,2018,C0O,Q_09,1.0
487,FUORI_ATTRIBUTO,Più carico al centro con macchie rosa.,"Più carico al centro, macchie rosa","Più carico al centro, macchie rosa",2018,C0O,TG_04,1.0
488,FUORI_ATTRIBUTO,Alone centrale più scuro.,Alone centrale più scuro,Alone centrale più scuro,2018,C0O,TG_11,1.0
489,FUORI_ATTRIBUTO,Più scura al centro con qualche macchia rosa.,Più scura al centro. Qualche macchia rosa,Più scura al centro. Qualche macchia rosa,2018,C0O,TG_13,1.0
490,FUORI_ATTRIBUTO,Colorazione accentuata verso l'interno.,Colorazione accentuata verso l'interno,Colorazione accentuata verso l'interno,2018,C0O,TG_14,1.0
491,FUORI_ATTRIBUTO,Più chiaro verso il centro.,Piú chiaro verso un piatto,Piú chiaro verso un piatto,2018,C0O,TG_15,1.0
492,FUORI_ATTRIBUTO,Disomogeneo con macchie rosa e un alone centrale.,"Disomogeneo e macchie rosa, alone centrale","Disomogeneo e macchie rosa, alone centrale",2018,C0O,TG_19,1.0
493,FUORI_ATTRIBUTO,Alone centrale più scuro con presenza di macchie rosa.,Alone centrale  Più scuro e presenza  di macchie  rosa,Alone centrale  Più scuro e presenza  di macchie  rosa,2018,C0O,TG_20,1.0
494,OK,"Il campione presenta una pasta di colore giallo chiaro, uniforme e priva di macchie, con una frattura scalza che evidenzia una leggera microocchiatura e la presenza di cristalli di tirosina.",Giallo chiaro piuttosto  omogeneo,Giallo chiaro piuttosto  omogeneo,2018,C0O,TG_24,1.0
495,FUORI_ATTRIBUTO,Colore chiaro tendente al verde grigio.,Chiaro tendente al verde grigio,Chiaro tendente al verde grigio,2018,C0Q,Q_09,1.0
496,OK,"La pasta è omogenea e di un colore chiaro, senza macchie o difetti visibili.","Omogeneo, chiaro","Omogeneo, chiaro",2018,C0Q,TG_04,1.0
497,FUORI_ATTRIBUTO,Colore chiaro uniforme ma con una tonalità atipica.,Colore chiaro uniforme ma con una tonalità non tipica,Colore chiaro uniformeorme ma con una tonalità non tipica,2018,C0Q,TG_13,1.0
498,OK,"Il campione presenta una pasta di colore paglierino, uniforme e priva di macchie, con una frattura scalza che evidenzia una leggera microocchiatura e la presenza di cristalli di tirosina.",Paglierino omogeneo,Paglierino omogeneo,2018,C0Q,TG_14,1.0
499,FUORI_ATTRIBUTO,Angoli leggermente verdastri.,Un po' verdastra  angoli,Un po' verdastra  angoli,2018,C0Q,TG_15,1.0
500,FUORI_ATTRIBUTO,Chiaro con un leggero alone centrale.,Chiara con leggero alone centrale,Chiara con leggero alone centrale,2018,C0Q,TG_19,1.0
501,FUORI_ATTRIBUTO,"Omogeneo e bello, tranne per le zone gessate.","A parte le zone gessate, omogeneo e bello","A parte le zone gessate, omogeneo e bello",2018,C0Q,TG_20,1.0
502,OK,"Il campione presenta una pasta di colore giallo chiaro con aree verdognole, risultando disomogeneo.","Giallo tendente al chiaro, ma aree verdognole","Giallo tendente al chiaro, ma aree verdognole",2018,C0Q,TG_24,1.0
503,OK,Il campione mostra una percepibile presenza di un alone centrale con una macchia rosata.,Presenza alone centrale percepibile con una macchia rosa,Presenza alone centrale percepibile con una macchia rosa,2018,C0A,Q_02,1.0
504,OK,"Il colore è chiaro, evidenziato sotto un piatto.",Colore più chiaro sotto un piatto,Colore più chiaro sotto un piatto,2018,C0A,Q_09,1.0
505,OK,"Il campione presenta un colore chiaro, leggermente più carico al centro, con una macchia rosa visibile sul taglio.","Colore chiaro appena più carico al centro, poco comunque. Mi pare vedere macchia rosa sul taglio. Non sono sicuro, non penaizzo","Colore chiaro appena più carico al centro, poco comunque. Mi pare vedere macchia rosa sul taglio. Non sono sicuro, non penaizzo",2018,C0A,TG_04,1.0
506,OK,"Il campione è disomogeneo, risultando più chiaro verso gli scalzi.","Disomogeneo, più  chiaro verso gli scalzi","Disomogeneo, più  chiaro verso gli scalzi",2018,C0A,TG_12,1.0
507,FUORI_ATTRIBUTO,C'è una macchia rosa?,Macchia rosa?,Macchia rosa?,2018,C0A,TG_14,1.0
508,OK,Il campione è di colore chiaro con un leggero alone.,Chiaro con leggero alone,Chiaro con leggero alone,2018,C0A,TG_19,1.0
509,OK,"Il campione presenta un colore più scuro al centro, con la presenza di un alone rosato.","Più scuro al centro, presenza  di un alone rosa","Più scuro al centro, presenza  di un alone rosa",2018,C0A,TG_20,1.0
510,OK,"Il campione presenta un bel colore tendente al chiaro, con una buona uniformità e privo di difetti.",Bel colore tendente al chiaro,Bel colore tendente al chiaro,2018,C0A,TG_24,1.0
511,OK,"Il campione è abbastanza uniforme, tendente a un leggero grigio.",Abbastanza uniforme tendente leggero al grigio,Abbastanza uniformeorme tendente leggero al grigio,2018,C0E,Q_09,1.0
512,OK,Il campione risulta leggermente disomogeneo.,Pochetto disomogenea,leggermente disomogenea,2018,C0E,TG_04,1.0
513,OK,"La pasta del campione è di un giallo uniforme, non carico, con una buona omogeneità.",Giallo uniforme non carico,Giallo uniformeorme non carico,2018,C0E,TG_14,1.0
514,OK,"Il campione mostra una pasta abbastanza carica e omogenea, con un aspetto gradevole.",Abbastanza carico e omogeneo,Abbastanza carico e omogeneo,2018,C0E,TG_19,1.0
515,OK,"Il campione è più carico al centro, con un lieve ispessimento della crosta su un piatto.","Più carico  al centro, lieve ispessimento  della crosta su un piatto","Più carico  al centro, lieve ispessimento  della crosta su un piatto",2018,C0E,TG_20,1.0
516,OK,"Il campione è piuttosto variabile, con aree molto arancioni verso gli scalzi.",Piuttosto variabile con aree molto arancione  verso gli scalzi,Piuttosto variabile con aree molto arancione  verso gli scalzi,2018,C0E,TG_24,1.0
517,OK,"L'occhiatura è presente solo su un lato della forma, circa 1mm.",Acconciatura presente solo su un lato della forma circa 1mm,occhiatura presente solo su un lato della forma circa 1mm,2018,C0E,TG_35,1.0
518,OK,Il campione è carico ma abbastanza uniforme.,Carico ma abbastanza uniforme,Carico ma abbastanza uniformeorme,2018,C0F,Q_09,1.0
519,OK,"Il campione è tendenzialmente carico, risultando più chiaro verso gli scalzi.",Tendenzialmente carico.. Più  chiaro verso scalzi,Tendenzialmente carico.. Più  chiaro verso scalzi,2018,C0F,TG_04,1.0
520,OK,Il campione è di colore giallo con leggere sfumature rosa.,Giallo con leggere sfumature rosa,Giallo con leggere sfumature rosa,2018,C0F,TG_14,1.0
521,FUORI_ATTRIBUTO,Colore intenso ma abbastanza omogeneo.,Intenso sia pure abbastanza omogeneo,Intenso sia pure abbastanza omogeneo,2018,C0F,TG_19,1.0
522,OK,"Il campione presenta una pasta di colore giallo paglierino, uniforme e priva di macchie, con una frattura scalza che evidenzia una leggera microocchiatura e la presenza di cristalli di tirosina.","Bel colore, abbastanza  omogeneo, carico, con lievi  note rosate","Bel colore, abbastanza  omogeneo, carico, con lievi  note rosate",2018,C0F,TG_20,1.0
523,FUORI_ATTRIBUTO,Giallo tendente al nocciola carico.,Giallo tendente al carico nocciola,Giallo tendente al carico nocciola,2018,C0F,TG_24,1.0
524,OK,"Il campione presenta un grande occhio al centro della forma di almeno 6mm, con cristalli di tirosina bianchi omogeneamente diffusi su tutta la superficie. Il sottocrosta di un piatto è più carico.",Un grande occhio al centro della forma di almeno 6mm. Cristalli di Hiroshima bianchi omogeneamente diffusi su tutta la superficie. Il sottoposta di un piatto è più carico,Un grande occhio al centro della forma di almeno 6mm. Cristalli di tirosina bianchi omogeneamente diffusi su tutta la superficie. Il sottocrosta di un piatto è più carico,2018,C0F,TG_35,1.0
525,OK,Il campione presenta un lieve alone centrale.,Leggero alone centrale,Leggero alone centrale,2018,C0H,Q_02,1.0
526,OK,Il campione ha un alone centrale con chiazze rosate.,Alone centrale con chiazze rosate,Alone centrale con chiazze rosate,2018,C0H,Q_09,1.0
527,OK,"In generale, il campione ha un colore chiaro, tendente al paglierino, con una leggera carica al centro.","In generale colore chiaro, tendente al paglierino, poco poco più  carico al centro","In generale colore chiaro, tendente al paglierino, poco poco più  carico al centro",2018,C0H,TG_04,1.0
528,OK,Il campione è più chiaro verso gli scalzi.,Più  chiaro verso gli scalzi,Più  chiaro verso gli scalzi,2018,C0H,TG_12,1.0
529,OK,Il campione presenta un giallo carico omogeneo.,Giallo carico omogeneo,Giallo carico omogeneo,2018,C0H,TG_14,1.0
530,FUORI_ATTRIBUTO,Presenza di un alone centrale.,Alone centrale,Alone centrale,2018,C0H,TG_19,1.0
531,OK,Il campione è lievemente più carico al centro.,Lievemente  Più carico  al centro,Lievemente  Più carico  al centro,2018,C0H,TG_20,1.0
532,OK,"La pasta del campione è di un medio chiaro, con una buona uniformità e priva di macchie.",Medio chiaro,Medio chiaro,2018,C0H,TG_24,1.0
533,OK,Il campione presenta una carica omogenea.,Omogenea carica,Omogenea carica,2018,C0M,Q_02,1.0
534,OK,Il campione ha un colore giallo carico.,Giallo carico,Giallo carico,2018,C0M,Q_09,1.0
535,OK,Il campione presenta un giallo carico con zone presso gli scalzi più chiare.,Giallo carico con zone presso gli scalzi più  chiare,Giallo carico con zone presso gli scalzi più  chiare,2018,C0M,TG_04,1.0
536,OK,"Il campione presenta una pasta omogenea, non molto carica, con una leggera microocchiatura.",Omogeneo non molto carico,Omogeneo non molto carico,2018,C0M,TG_12,1.0
537,OK,Il campione ha un giallo carico omogeneo.,Giallo carico omogeneo,Giallo carico omogeneo,2018,C0M,TG_14,1.0
538,FUORI_ATTRIBUTO,C'è un alone centrale.,Alone centrale,Alone centrale,2018,C0M,TG_19,1.0
539,OK,"Il campione presenta un giallo carico, più scuro al centro.",Giallo carico  Più scuro  al centro,Giallo carico  Più scuro  al centro,2018,C0M,TG_20,1.0
540,OK,"Il campione non è bello, presenta una carica e aree rossastre e verdognole.","Non bello, carico, aree rossastre e verdognole","Non bello, carico, aree rossastre e verdognole",2018,C0M,TG_24,1.0
541,OK,"La pasta è chiara e uniforme, con una buona omogeneità e priva di difetti.",Chiaro e unif,Chiaro e uniforme,2018,C0Q,Q_09,1.0
542,OK,"Il campione mostra una pasta di colore giallo saturo, ma non carico, con zone leggermente più chiare.",Media di un giallo saturo ma non carico. Presenta zone leggermente più  chiare,Media di un giallo saturo ma non carico. Presenta zone leggermente più  chiare,2018,C0Q,TG_04,1.0
543,CONFORME,"Il campione presenta una pasta omogenea, senza macchie e con una frattura scalza che evidenzia una leggera microocchiatura.",Omogeneo,Omogeneo,2018,C0Q,TG_12,0.5
544,OK,"Il campione è più chiaro sotto un piatto, con un leggero alone centrale.","Più chiara sotto un piatto, leggero alone centrale","Più chiara sotto un piatto, leggero alone centrale",2018,C0Q,TG_19,1.0
545,CONFORME,"Il campione mostra un aspetto gradevole, con una pasta abbastanza omogenea e priva di difetti.","Bello, abbastanza  omogeneo","Bello, abbastanza  omogeneo",2018,C0Q,TG_20,0.5
546,OK,"La pasta è chiara e omogenea, con una buona uniformità e priva di difetti.","Chiaro, omogeneo!","Chiaro, omogeneo!",2018,C0Q,TG_24,1.0
547,FUORI_ATTRIBUTO,C'è un piccolo strappo.,Un piccolo strappo,Un piccolo strappo,2018,C0Q,TG_35,1.0
548,OK,Il campione presenta una presenza di alone in prossimità della frattura non regolare.,Presenza alone in prossimità della frattura non regolare,Presenza alone in prossimità della frattura non regolare,2018,C0B,Q_02,1.0
549,OK,Il campione mostra un netto alone rosato con macchie.,NEtto alone rosato con macchie,NEtto alone rosato con macchie,2018,C0B,Q_09,1.0
550,OK,Il campione è più carico al centro.,Solo più  carico il centro,Solo più  carico il centro,2018,C0B,TG_04,1.0
551,OK,"Il campione presenta numerose macchie rosa, con un colore disomogeneo.","Numerose macchie rosa, colore disomogeneo","Numerose macchie rosa, colore disomogeneo",2018,C0B,TG_12,1.0
552,OK,Il campione è di colore paglierino più carico verso il centro.,Paglierino più carico verso il centro,Paglierino più carico verso il centro,2018,C0B,TG_14,1.0
553,OK,Il campione presenta una zona centrale più scura.,Zona centrale più scura,Zona centrale più scura,2018,C0B,TG_15,1.0
554,OK,"Il campione ha un alone centrale con anello rosa, più chiaro sotto un piatto e uno scalzo.","Alone centrale con anello rosa, più chiaro sotto un piatto e uno scalzo","Alone centrale con anello rosa, più chiaro sotto un piatto e uno scalzo",2018,C0B,TG_19,1.0
555,OK,Il campione è di colore giallo medio carico con qualche zona rosa.,Giallo medio carico con qualche zona rosa,Giallo medio carico con qualche zona rosa,2018,C0B,TG_24,1.0
556,OK,Il campione presenta macchie rosa non uniformi al chiaro.,Macchie rosa non uniforme New al chiaro,Macchie rosa non uniformeorme New al chiaro,2018,C0B,TG_26,1.0
557,OK,Il campione mostra fascie di alone più scuro concentriche.,Fascie di alone più scuro concentriche  più alone,Fascie di alone più scuro concentriche  più alone,2018,C0D,Q_02,1.0
