id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
642,OK,"Il profumo è poco intenso, con note vegetali e di brodo vegetale.","poco intenso ma anche note vegetali , brodo vegetale","poco intenso ma anche note vegetaleetali , brodo vegetaleetale",2018,C0D,TG_04,1.0
643,FUORI_ATTRIBUTO,Il commento descrive note di latte cotto e brodo di carne con cipolla.,"latte cotto e brodo di carne, cipolla","latte cotto e brodo di carne, cipolla",2018,C0D,TG_15,1.0
644,OK,Il campione presenta note di burro e burro fuso.,"burro, burro fuso","burro, burro fuso",2018,C0I,TG_08,1.0
645,OK,Il profumo è intenso e tipico di grana.,intenso da grana,intenso da grana,2018,C0I,TG_24,1.0
646,FUORI_ATTRIBUTO,Il commento si riferisce a note vegetali.,vegetale,vegetaleetale,2018,C0I,Q_09,1.0
647,OK,C'è un accenno di crosta nel profumo del campione.,accenno di crosta,accenno di crosta,2018,C0I,TG_12,1.0
648,FUORI_ATTRIBUTO,"Il campione ha un profumo intenso positivo, tranne su un pezzetto leggermente fermentato.",intenso positivo tranne su un pezzetto leggermente fermentato,intenso positivo tranne su un pezzetto leggermente fermentato,2018,C0I,TG_26,1.0
649,FUORI_ATTRIBUTO,Il commento menziona un po' di cuoio e note animali.,tra l'altro un po' di cuoio-animale,tra l'altro un po' di cuoio-animale,2018,C0I,TG_04,1.0
650,FUORI_ATTRIBUTO,Il commento si riferisce a note vegetali fermentate.,vegetale fermentato,vegetaleetale fermentato,2018,C0I,TG_19,1.0
651,FUORI_ATTRIBUTO,Il commento descrive note di brodo di carne.,brodo di carne,brodo di carne,2018,C0I,TG_15,1.0
652,OK,Il profumo è caratterizzato da burro fuso e burro.,"burro fuso, burro","burro fuso, burro",2018,C0M,TG_08,1.0
653,OK,"Il campione presenta note fruttate, floreali e di nocciola, con un accenno di tostato.","fruttato, florale, nocciola/tostato un po- troppo","fruttato, florale, nocciola/tostato un po- troppo",2018,C0M,TG_24,1.0
654,OK,"Il profumo è delicato e floreale, con note di latte cotto, pane e frutta secca tostata leggera.","delicato e floreale. latte cotto, pane, frutta secca tostata leggera","delicato e floreale. latte cotto, pane, frutta secca tostata leggera",2018,C0M,TG_04,1.0
655,FUORI_ATTRIBUTO,Il commento menziona note vegetali negative e fermentate.,"note vegetali negative, fermentate","note vegetaleetali negative, fermentate",2018,C0M,TG_19,1.0
656,FUORI_ATTRIBUTO,"Il commento esprime note gradevoli di latte, ma con intensità leggera.",gradevole di latte ma leggero,gradevole di latte ma leggero,2018,C0M,TG_15,1.0
657,FUORI_ATTRIBUTO,"Il commento descrive note di burro fuso, burro e spezia.","burro fuso, burro, spezia","burro fuso, burro, spezia",2018,C0O,TG_08,1.0
658,OK,Il profumo del campione presenta note intense e tipiche di grana nostrano.,grana tipico intenso...,grana tipico intenso...,2018,C0O,TG_24,1.0
659,ILLEGGIBILE,,vegetale,vegetaleetale,2018,C0O,Q_09,1.0
660,FUORI_ATTRIBUTO,Il commento si riferisce alla crosta del formaggio.,crosta,crosta,2018,C0O,TG_12,1.0
661,FUORI_ATTRIBUTO,Il commento esprime una leggera nota fermentata.,legg fermentato,legg fermentato,2018,C0O,TG_26,1.0
662,FUORI_ATTRIBUTO,"Il commento descrive un primo olfatto sgradevole, con note di altro formaggio non tipico.","primo olfatto>puzza / come di altro formaggio, non tipico trrentingrana. svanisce poi. non convince.","primo olfatto>puzza / come di altro formaggio, non tipico trrentingrana. svanisce poi. non convince.",2018,C0O,TG_04,1.0
663,FUORI_ATTRIBUTO,Il commento esprime note vegetali cotte.,leggero vegetale cotto allo spezzare,leggero vegetaleetale cotto allo spezzare,2018,C0O,TG_19,1.0
664,OK,Il profumo presenta note di latte fresco e frutta tropicale.,latte fresco frutta tropicale,latte fresco frutta tropicale,2018,C0O,TG_15,1.0
665,OK,Il commento esprime note di nocciola.,nocciola,nocciola,2018,C0R,TG_14,1.0
666,FUORI_ATTRIBUTO,Il commento indica la presenza di note di stalla e insilato.,"presenza di note un p; di stalla, insilato","presenza di note un p; di stalla, insilatoilato",2018,C0R,TG_08,1.0
667,OK,"Il profumo presenta note di grana, nocciola e burro.","grana, nocciola, burro","grana, nocciola, burro",2018,C0R,TG_24,1.0
668,FUORI_ATTRIBUTO,"Il commento descrive note di latte bruciato, caramello e vaniglia.",latte bruciato forse caramello vanilgia mah,latte bruciato forse caramello vanilgia mah,2018,C0R,Q_09,1.0
669,OK,Il commento esprime una intensità decisamente scarsa.,intensit' decisamente scarsa,intensit' decisamente scarsa,2018,C0R,TG_12,1.0
670,OK,Il profumo presenta note mature di latte cotto e fieno.,note  mature. latte  cotto. fieno,note  mature. latte  cotto. fieno,2018,C0R,TG_04,1.0
671,FUORI_ATTRIBUTO,"Il commento descrive note di cacao, caffè, tostato, cuoio e caramello.","cacao, caffè, tostato, cuoio, caramello - soprattutto all'apertura del barattolo, poi tostati più semplici e lattico cotto, leggermente speziato","cacao, caffè, tostato, cuoio, caramello - soprattutto all'apertura del barattolo, poi tostati più semplici e lattico cotto, leggermente speziato",2018,C0R,TG_19,1.0
672,OK,Il profumo presenta note di caramello e latte cotto.,"caramello, latte cotto","caramello, latte cotto",2018,C0R,TG_15,1.0
673,OK,Il commento descrive un burro fuso dominante con leggera nota pungente.,"burro fuso dominante, forse leggera nota pungente che ricorda il latte fermentato","burro fuso dominante, forse leggera nota pungente che ricorda il latte fermentato",2018,C0A,TG_20,1.0
674,OK,Il commento esprime note di burro e burro fuso.,"burro, burro fuso","burro, burro fuso",2018,C0A,TG_08,1.0
675,FUORI_ATTRIBUTO,Il commento esprime note di brodo vegetale.,brodo vegetale,brodo vegetaleetale,2018,C0A,TG_19,1.0
676,FUORI_ATTRIBUTO,L'odore sgradevole di fumo è accompagnato da note non identificabili.,odore sgradevole di fumo e altro che non riesco be a identificare,odore sgradevole di fumo e altro che non riesco be a identificare,2018,C0A,TG_14,1.0
677,OK,"I sentori sono maturi, con note di latte cotto, poco burro, frutta secca e pane.","maturi i sentori, latte cotto, poco burro, frutta secca, pane","maturi i sentori, latte cotto, poco burro, frutta secca, pane",2018,C0A,TG_04,1.0
678,OK,"Il campione presenta note di grana, yogurt e un'intensità marcata.","grana, yogurth, intenso..","grana, yogurth, intenso..",2018,C0A,TG_24,1.0
679,FUORI_ATTRIBUTO,Difetti e pregi si annullano reciprocamente.,difetti e pregi che si annullano,difetti e pregi che si annullano,2018,C0A,Q_02,1.0
680,OK,"Si percepiscono note di crosta di formaggio che ricordano un nostrano, accompagnate da frutta fermentata.","nota di crosta di formaggio che ricordano un po un nostrano, frutta fermentata","nota di crosta di formaggio che ricordano un po un nostrano, frutta fermentata",2018,C0C,TG_20,1.0
681,OK,Il campione presenta note di burro fuso e formaggio da crosta.,"burro fuso, formaggio da crosta","burro fuso, formaggio da crosta",2018,C0C,TG_08,1.0
682,ILLEGGIBILE,,vegetale acre,vegetaleetale acre,2018,C0C,Q_09,1.0
683,OK,Si avvertono note di fieno fermentato e crosta di grana.,"fieno fermentato, crosta di grana","fieno fermentato, crosta di grana",2018,C0C,TG_19,1.0
684,OK,Si percepisce un leggero odore di insilato.,leggero  odore di insilato,leggero  odore di insilatoilato,2018,C0C,TG_14,1.0
685,OK,"Il campione presenta note leggere, con elementi vegetali e floreali.","leggero, anche qualcosa di vegetale e floreale","leggero, anche qualcosa di vegetaleetale e floreale",2018,C0C,TG_04,1.0
686,OK,"Il profumo è intenso ed equilibrato, con una prevalenza di tostatura.","intenso ed equilibrato, forse prevalenza tostatura...","intenso ed equilibrato, forse prevalenza tostatura...",2018,C0C,TG_24,1.0
687,FUORI_ATTRIBUTO,"Il campione non è equilibrato, con un predominio di brodo vegetale.","non equilibrato, brodo vegetale dominante","non equilibrato, brodo vegetaleetale dominante",2018,C0D,TG_20,1.0
688,OK,"Si avvertono note di burro fuso, burro e una leggera crosta pungente.","burro fuso, burro, leggera crosta pungente","burro fuso, burro, leggera crosta pungente",2018,C0D,TG_08,1.0
689,FUORI_ATTRIBUTO,Il campione presenta note di cotto.,cotto,cotto,2018,C0D,Q_09,1.0
690,FUORI_ATTRIBUTO,Si percepisce un difetto con note di biscotto tostato.,"difetto, biscotto tostato","difetto, biscotto tostato",2018,C0D,TG_26,1.0
691,FUORI_ATTRIBUTO,Si avvertono odori di latticini freschi e verdura lessata.,odore i latticini freschi + e verdura lessata -,odore i latticini freschi + e verdura lessata -,2018,C0D,TG_14,1.0
692,FUORI_ATTRIBUTO,"Si percepisce una nota fecale, ma fortunatamente è leggera.",leggero. per fortuna perche' percepisco una nota fecale,leggero. per fortuna perche' percepisco una nota fecale,2018,C0D,TG_04,1.0
693,OK,Il campione presenta una tostatura eccessiva e note di gomma bruciata.,"tostatura eccessiva, gomma bruciata","tostatura eccessiva, gomma bruciata",2018,C0D,TG_24,1.0
694,OK,Si percepiscono note di latte cotto.,latte cotto,latte cotto,2018,C0D,Q_02,1.0
695,OK,"Il profumo è intenso e abbastanza equilibrato, con una nota dominante di latte cotto che vira verso il bruciato.","intenso, abbastanza equilibrato, nota di latte cotto dominante, su un pezzo vira verso il bruciato","intenso, abbastanza equilibrato, nota di latte cotto dominante, su un pezzo vira verso il bruciato",2018,C0G,TG_20,1.0
696,FUORI_ATTRIBUTO,Il commento esprime note di burro e burro fuso.,"burro, burro fuso","burro, burro fuso",2018,C0G,TG_08,1.0
697,FUORI_ATTRIBUTO,Il commento menziona note di latte.,latte,latte,2018,C0G,Q_09,1.0
698,FUORI_ATTRIBUTO,Il commento indica un leggero sentore fermentato.,leggero fermentato,leggero fermentato,2018,C0G,TG_19,1.0
699,FUORI_ATTRIBUTO,Il commento descrive un profumo chiuso.,chiuso,chiuso,2018,C0G,TG_26,1.0
700,OK,Il campione presenta un sentore di panna.,sentore di panna,sentore di panna,2018,C0G,TG_14,1.0
701,OK,"Il profumo è intenso, con note di latte cotto, burro e crosta.","profumo intenso. latte cotto, burro, crosta","profumo intenso. latte cotto, burro, crosta",2018,C0G,TG_04,1.0
702,OK,"Il profumo include latte, burro, grana, fieno e nocciola.","latte, burro, grana, fieno e nocciola","latte, burro, grana, fieno e nocciola",2018,C0G,TG_24,1.0
703,FUORI_ATTRIBUTO,Il commento esprime note animali.,animale,animale,2018,C0G,Q_02,1.0
704,OK,"Il profumo non è particolarmente intenso, presenta note piatte, animali e di paglia, con un accenno di acqua ristagnante.","non particolarmente intenso, piatto, note animali e di paglia, a tratti di acqua ristagnante","non particolarmente intenso, piatto, note animali e di paglia, a tratti di acqua ristagnante",2018,C0N,TG_20,1.0
705,FUORI_ATTRIBUTO,Il commento menziona burro fuso e latte.,"burrro fuso, latte","burrro fuso, latte",2018,C0N,TG_08,1.0
706,OK,"Il profumo è molto delicato, quasi impercettibile.","profumo molto delicato, quasi impercettibile.","profumo molto delicato, quasi impercettibile.",2018,C0N,TG_13,1.0
707,OK,"Il campione presenta note di panna, vaniglia, frutta e farina.","panna, vaniglia, frutta, farina","panna, vaniglia, frutta, farina",2018,C0N,TG_19,1.0
708,FUORI_ATTRIBUTO,Il commento indica un difetto.,legg difettoso,legg difettoso,2018,C0N,TG_26,1.0
709,FUORI_ATTRIBUTO,Il commento menziona crosta e note cotte.,crosta e cotto,crosta e cotto,2018,C0N,TG_14,1.0
710,OK,"Il profumo presenta una nota di stalla, formaggio cotto, burro e una discreta intensità.","una nota di stalla, formaggio cotto, tanto,  e burro. discreta l-intensita'","una nota di stalla, formaggio cotto, tanto,  e burro. discreta l-intensita'",2018,C0N,TG_04,1.0
711,OK,"Il campione presenta note fermentative, insilato e kiwi stramaturato, non piacevoli.","note fermentative, insilato e kiwi stramaturo, non piacevole","note fermentative, insilatoilato e kiwi stramaturo, non piacevole",2018,C0N,TG_24,1.0
712,FUORI_ATTRIBUTO,Il commento esprime note animali stallatiche.,animale stallatico,animale stallatico,2018,C0N,Q_02,1.0
713,OK,"Il profumo è intenso, equilibrato, con piacevoli note lattiche cotte e di brodo.","intenso, equilibrato, piacevoli note lattiche cotte e di brodo","intenso, equilibrato, piacevoli note lattiche cotte e di brodo",2018,C0Q,TG_20,1.0
714,OK,Il campione presenta un leggero sentore di ossidato e di erba fermentata.,leggero sentore di ossidato e di erba fermentata,leggero sentore di ossidato e di erba fermentata,2018,C0Q,TG_13,1.0
715,OK,Il profumo presenta sentori di panna e burro.,"sentore di panna, burro","sentore di panna, burro",2018,C0Q,TG_26,1.0
716,FUORI_ATTRIBUTO,leggero odore di stalla,leggero odore di stalla,leggero odore di stalla,2018,C0Q,TG_14,1.0
717,FUORI_ATTRIBUTO,"latte/grana e un poco fruttato, ma non intensi i profumi",latte/grana e un poco fruttato.. ma non intensi i profumi,latte/grana e un poco fruttato.. ma non intensi i profumi,2018,C0Q,TG_24,1.0
718,ILLEGGIBILE,,vegetali fermentato,vegetaleetali fermentato,2018,C0Q,Q_02,1.0
719,ILLEGGIBILE,,vegetale fieno?,vegetaleetale fieno?,2018,C0B,Q_09,1.0
720,FUORI_ATTRIBUTO,"oltre alla panna, anche del vegetale lesso","oltre alla panna, anche del vegetale lesso","oltre alla panna, anche del vegetaleetale lesso",2018,C0B,TG_19,1.0
721,OK,"non molto intenso ma abbastanza caratteristico, poco complesso, con note di lattico cotto prevalenti","non molto intenso ma abbastanza caratteristico, poco complesso, note di lattico cotto prevalenti","non molto intenso ma abbastanza caratteristico, poco complesso, note di lattico cotto prevalenti",2018,C0B,TG_20,1.0
722,OK,poco intenso ma positivo,poco intenso ma positivo,poco intenso ma positivo,2018,C0B,TG_26,1.0
723,OK,leggermente crosta,legg crosta,legg crosta,2018,C0C,TG_12,1.0
724,FUORI_ATTRIBUTO,"note vegetali lessate, cipolla passata, latte cotto","note vegetali lesse, cipolla passata, latte cotto","note vegetaleetali lesse, cipolla passata, latte cotto",2018,C0C,TG_19,1.0
725,OK,"poco intenso, con nota lattica di burro fuso evidente e fieno","poco intenso, nota lattica di burro fuso evidente, fieno","poco intenso, nota lattica di burro fuso evidente, fieno",2018,C0C,TG_20,1.0
726,OK,delicato e poco percettibile,delicato e poco percettibile,delicato e poco percettibile,2018,C0D,TG_13,1.0
727,OK,"poco intenso, con caramella mou e note di formaggio nostrano","poco intenso, caramella mou, note di formaggio nostrano","poco intenso, caramella mou, note di formaggio nostrano",2018,C0D,TG_20,1.0
728,OK,fruttato di mela,fruttato mela,fruttato mela,2018,C0F,TG_12,1.0
729,FUORI_ATTRIBUTO,odore leggero di stantio,odore leggero di stantio,odore leggero di stantio,2018,C0F,TG_13,1.0
730,FUORI_ATTRIBUTO,"marcio, putrido, fermentato e marcito","marcio, putrido, fermentato e marcito","marcio, putrido, fermentato e marcito",2018,C0F,TG_19,1.0
731,FUORI_ATTRIBUTO,"nota di sedano, brodo vegetale, latte caramellato","nota di sedano, brodo vegetale, latte caramellato","nota di sedano, brodo vegetaleetale, latte caramellato",2018,C0F,TG_20,1.0
732,ILLEGGIBILE,,legg insilatopungente;,legg insilatoilatopungente;,2018,C0F,TG_26,1.0
733,OK,burro fuso,burro fuso,burro fuso,2018,C0N,TG_13,1.0
734,OK,panna,panna,panna,2018,C0N,TG_19,1.0
735,OK,caratteristico ma con lieve nota pungente,caratteristico ma con lieve nota pungente,caratteristico ma con lieve nota pungente,2018,C0N,TG_20,1.0
736,FUORI_ATTRIBUTO,Il commento fa riferimento a note vegetali e balsamiche.,vegetale balsamico,vegetaleetale balsamico,2018,C0R,Q_09,1.0
737,FUORI_ATTRIBUTO,Il commento esprime una nota erbacea.,erba,erba,2018,C0R,TG_11,1.0
738,OK,Il campione presenta note fruttate di mela.,fruttato mela,fruttato mela,2018,C0R,TG_12,1.0
739,OK,Il campione presenta una nota ossidata.,ossidato,ossidato,2018,C0R,TG_13,1.0
740,FUORI_ATTRIBUTO,"Il commento menziona note di terra, animale e putrido.","terra, animale, putrido,","terra, animale, putrido,",2018,C0R,TG_19,1.0
741,FUORI_ATTRIBUTO,Il commento descrive un profilo atipico con frutta fermentata e crosta di formaggio.,"atipico, frutta fermentata, crosta di formaggio","atipico, frutta fermentata, crosta di formaggio",2018,C0R,TG_20,1.0
742,OK,Il campione presenta una leggera nota fruttata.,leggermente fruttato,leggermente fruttato,2018,C0E,TG_14,1.0
743,OK,Il campione ha un lieve sentore di cotto e erba fermentata.,lieve sentore di cotto e erba fermentata,lieve sentore di cotto e erba fermentata,2018,C0E,TG_13,1.0
744,OK,"Il campione presenta una moderata intensità con note di crosta, brodo vegetale e una leggera nota animale.","intensit' moderata. crosta, brodo veetale. una nota animale appena sentito poi sfuma","intensit' moderata. crosta, brodo veetale. una nota animale appena sentito poi sfuma",2018,C0E,TG_04,1.0
745,OK,Il campione presenta note di cotto.,cotto,cotto,2018,C0E,TG_26,1.0
746,FUORI_ATTRIBUTO,"Il commento indica discreta qualità, ma con presenza di marcio e note putride in un campione.","dicreto buono in 3 pezzi su 4, ma in 1 c'è del marcio, putrido","dicreto buono in 3 pezzi su 4, ma in 1 c'è del marcio, putrido",2018,C0E,TG_19,1.0
