id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
653,OK,Il finale del sapore presenta note amare che si fanno notare.,note amare in finale...,note amare in finale...,2018,C0M,TG_24
654,OK,"Il Grana Trentino DOP risulta un po' salato e leggermente piccante, creando un equilibrio interessante.",un po salato e leggermente piccante,un po salato e leggermente piccantecante,2018,C0M,TG_05
655,OK,Il sapore è caratterizzato da una sapidità salata e una leggera pungentezza.,salato pungente,salato pungente,2018,C0M,TG_26
656,OK,Il formaggio presenta una pungentezza con una leggera nota amara che arricchisce il profilo gustativo.,"pungente con levita', amaro","pungente con levita', amaro",2018,C0M,TG_04
657,OK,"Si avverte una leggera piccantezza in finale, che contribuisce alla persistenza del sapore.",leggermente piccante in finale,leggermente piccantecante in finale,2018,C0M,TG_19
658,OK,È piccante ma equilibrata.,piccantina ma equilibrata,piccantecantina ma equilibratorata,2018,C0M,TG_15
659,OK,"Leggermente amaro, manca di struttura; salato e piccante ma non legati.","leggermente amaro, manca come di struttura, salato ,piccante ma non legati","leggermente amaro, manca come di struttura, salato ,piccantecante ma non legati",2018,C0O,TG_08
660,OK,"Il sapore è medio equilibrato, con un finale amarognolo che completa l'esperienza gustativa.",medio equilibrio con amarognolo finale...,medio equilibratorio con amarognolo finale...,2018,C0O,TG_24
661,OK,Il sapore presenta una leggera dolcezza.,legg dolce,legg dolce,2018,C0O,TG_12
662,OK,È acido e amaro.,acido;amaro;,acido;amaro;,2018,C0O,TG_05
663,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una sapidità marcata.",legg salato,legg salato,2018,C0O,TG_26
664,OK,"Il sapore del Grana Trentino DOP è piccante sulla lingua, con una certa amarezza.","piccante sulla lingua, moderatamente. certamente amaro","piccantecante sulla lingua, moderatamente. certamente amaro",2018,C0O,TG_04
665,OK,Il sapore del Grana Trentino DOP presenta una leggera predominanza di umami.,umami leggermente preponderante,umami leggermente preponderante,2018,C0O,TG_19
666,OK,"Il sapore del Grana Trentino DOP è leggermente piccante e presenta una nota amara, ma non fastidiosa.",leggermente piccante e nota amara ma non fastidiosi,leggermente piccantecante e nota amara ma non fastidiosi,2018,C0O,TG_15
667,OK,"Il sapore del Grana Trentino DOP è quasi astringente, lasciando una sensazione di asciutto in bocca.","quasi astringente, asciug atroppo in bocca","quasi astringente, asciug atroppo in bocca",2018,C0R,TG_08
668,OK,Il sapore del Grana Trentino DOP è equilibrato e presenta anche note dolci.,equilibrato e con note anche dolci,equilibratorato e con note anche dolci,2018,C0R,TG_24
669,OK,È amaro.,amaro,amaro,2018,C0R,Q_02
670,OK,È acido e amaro.,acido;amaro,acido;amaro,2018,C0R,TG_05
671,OK,Il sapore del Grana Trentino DOP presenta una pungenza.,punge,punge,2018,C0R,TG_26
672,OK,"Il sapore del Grana Trentino DOP è un po' salato, con percezioni di amaro e acidità.",un po salato. percepisco amaro e acidit',un po salato. percepisco amaro e acidit',2018,C0R,TG_04
673,OK,Il sapore del Grana Trentino DOP è intenso e presenta una forte nota di umami.,umami intenso,umami intenso,2018,C0R,TG_19
674,OK,"Il sapore del Grana Trentino DOP è abbastanza equilibrato, con una leggera nota di amaro.",abbastanza equilibrato anche se percepisco una leggera nota di amaro,abbastanza equilibratorato anche se percepisco una leggera nota di amaro,2018,C0R,TG_15
675,OK,"Il sapore del Grana Trentino DOP ha una sapidità medio alta, umami marcato e piccantezza medio alta, risultando non così armonico.","sapidit' medio alta, umami marcato, piccantezza medio alta, non cosi armonico","sapidit' medio alta, umami marcato, piccantecantezza medio alta, non cosi armonico",2018,C0A,TG_20
676,OK,"Il sapore del Grana Trentino DOP è molto piccante, quasi da gorgonzola.","molto piccante, quasi da gorgonzola","molto piccantecante, quasi da gorgonzola",2018,C0A,TG_08
677,OK,È amaro.,amaro,amaro,2018,C0A,Q_09
678,OK,Il sapore del Grana Trentino DOP è piccante.,piccante,piccantecante,2018,C0A,TG_11
679,OK,Il sapore del Grana Trentino DOP presenta una punta di piccantezza e una nota salata.,"punta di piccante, SALATO","punta di piccantecante, SALATO",2018,C0A,TG_13
680,OK,Il sapore del Grana Trentino DOP è dolce e presenta una nota di umami.,dolce e umami,dolce e umami,2018,C0A,TG_19
681,OK,"Piccante e salato, non equilibrati.",piccante salato non equilibrati,piccantecante salato non equilibratorati,2018,C0A,TG_26
682,OK,Il sapore del Grana Trentino DOP presenta una leggera tendenza salata e un intenso umami.,leggera tendenza salata e umami intenso,leggera tendenza salata e umami intenso,2018,C0A,TG_14
683,OK,"L'acido spicca, ma è anche dolce, con salato basso.","acido che spicca, ma anche dolce, salato basso","acido che spiccanteca, ma anche dolce, salato basso",2018,C0A,TG_04
684,OK,"Il sapore è medio equilibrato, con un finale amarognolo e una persistenza piacevole.","medio equilibrio, finale amarognolo...persistente","medio equilibratorio, finale amarognolo...persistente",2018,C0A,TG_24
685,OK,"Il formaggio tende all'amaro, con note acide e piccanti.",tendente all'amaro acido piccante,tendente all'amaro acido piccantecante,2018,C0A,Q_02
686,CONFORME,"Il Grana Trentino DOP offre una sensazione gustativa nella media, con una freschezza che rende l'assaggio piacevole.","nella media, sensazione rinfrescante","nella media, sensazione rinfrescante",2018,C0C,TG_20
687,OK,Il formaggio presenta una leggera piccantezza.,leggermente piccante,leggermente piccantecante,2018,C0C,TG_08
688,OK,Il sapore è caratterizzato da una marcata piccantezza.,piccante,piccantecante,2018,C0C,Q_09
689,OK,Il formaggio ha un sapore piccante e tostato.,piccante e cotto,piccantecante e cotto,2018,C0C,TG_11
690,OK,"Il sapore è salato, con una leggera piccantezza, ma non troppo persistente.","salato, un po' piccante però non troppo persistente","salato, un po' piccantecante però non troppo persistente",2018,C0C,TG_19
691,OK,Non c'è equilibrio tra il piccante e il salato.,non equilib picc e salato,non equilibrato piccantec e salato,2018,C0C,TG_26
692,OK,Il formaggio presenta una leggera piccantezza.,un po' piccante,un po' piccantecante,2018,C0C,TG_14
693,OK,"È poco rotondo e forse manca di umami, ma nel complesso è equilibrato.","poco rotondo, forse manca umami, nel complesso equilibrato","poco rotondo, forse manca umami, nel complesso equilibratorato",2018,C0C,TG_04
694,OK,"Il sapore è leggermente saporito e piccante, ma nel complesso equilibrato.","leggermente saporito e piccante, ma nel complesso equilibrio...","leggermente saporito e piccantecante, ma nel complesso equilibratorio...",2018,C0C,TG_24
695,OK,L'umami è troppo evidente.,umami troppo evidente,umami troppo evidente,2018,C0D,TG_20
696,OK,Il sapore è equilibrato tra le diverse note.,"equilibrato tra le diverse note,","equilibratorato tra le diverse note,",2018,C0D,TG_08
697,OK,Ha un sapore di latte fresco.,latte fresco,latte fresco,2018,C0D,TG_11
698,OK,"Il sapore è salato, con una leggera piccantezza sulla lingua.","salato, leggermente piccante sulla lingua","salato, leggermente piccantecante sulla lingua",2018,C0D,TG_13
699,OK,Il formaggio presenta una nota amarognola.,amaro,amaro,2018,C0D,TG_19
700,OK,"Il sapore non è piccante, con una percezione dolce.","non piccante, con percezione dolce","non piccantecante, con percezione dolce",2018,C0D,TG_14
701,OK,Il Grana Trentino DOP si distingue per una nota dolce che si integra bene con le altre caratteristiche gustative.,anche dolce,anche dolce,2018,C0D,TG_04
702,OK,Il sapore è anonimo con una nota amara.,anonimo con amaro...,anonimo con amaro...,2018,C0D,TG_24
703,OK,"Il sapore del Grana Trentino DOP è caratterizzato da una dolcezza sapida, con una nota quasi rinfrescante e una lieve acidità.","dolce sapido con nota quasi rinfrescante, lieve acidita","dolce sapido con nota quasi rinfrescante, lieve acidita",2018,C0G,TG_20
704,ILLEGGIBILE,,un p; troppo piccante,un p; troppo piccantecante,2018,C0G,TG_08
705,OK,Il sapore presenta una leggera amarognolosità accompagnata da un umami ben definito.,"amarognolo, umami","amarognolo, umami",2018,C0G,TG_19
706,OK,"Il Grana Trentino DOP presenta una dolcezza che si fa apprezzare, contribuendo a un sapore complessivo gradevole.",dolce,dolce,2018,C0G,TG_26
707,OK,"L'umami è accentuato ma non risulta fastidioso, contribuendo a un sapore complessivamente equilibrato.",umami accentuato ma non fastidioso,umami accentuato ma non fastidioso,2018,C0G,TG_14
708,OK,"Il sapore è caratterizzato da un'assenza di piccantezza, non presenta amarognolosità né dolcezza, risultando in un equilibrio complessivo.","assenza di piccante, non amaro , non dolce. buon equilibrio","assenza di piccantecante, non amaro , non dolce. buon equilibratorio",2018,C0G,TG_04
709,OK,"La sapidità è leggermente forte, ma nel complesso il sapore è molto buono.",peccato per la sapidit' leggermente forte. Nel complesso molto bene,peccato per la sapidit' leggermente forte. Nel complesso molto bene,2018,C0G,TG_24
710,OK,Il sapore presenta una combinazione di amarognolosità e piccantezza.,amaro piccante,amaro piccantecante,2018,C0G,Q_02
711,OK,"La dolcezza è evidente, la sapidità è conforme, l'umami è marcato e la piccantezza è presente, risultando in un sapore complessivamente equilibrato.","dolcezza evidente, sapidit' ok, umami marcato, piccante ok, nel complesso abbastanza equilibrato","dolcezza evidente, sapidit' ok, umami marcato, piccantecante ok, nel complesso abbastanza equilibratorato",2018,C0N,TG_20
712,OK,"Il Grana Trentino DOP ha un sapore neutro, che può risultare poco incisivo per alcuni palati.",neutro...,neutro...,2018,C0N,TG_13
713,OK,Il sapore è caratterizzato da umami e dolcezza.,"umami, dolce","umami, dolce",2018,C0N,TG_19
714,OK,Il sapore è equilibrato e presenta una dolcezza ben definita.,equilib dolce,equilibrato dolce,2018,C0N,TG_26
715,OK,Il sapore è equilibrato ma tende verso il basso.,equilibrato verso il basso,equilibratorato verso il basso,2018,C0N,TG_04
716,OK,Il sapore è medio e presenta note dolciastre.,medio equilibrio con note anche dolciastre,medio equilibratorio con note anche dolciastre,2018,C0N,TG_24
717,OK,Il sapore è caratterizzato da una nota amarognola.,amaro,amaro,2018,C0N,Q_02
718,OK,"Il sapore è dolce e sapido, con una sapidità contenuta e carente di piccantezza, mentre l'umami è conforme.","dolce sapido, sapidit' contenuta, carente di piccantezza, umami ok","dolce sapido, sapidit' contenuta, carente di piccantecantezza, umami ok",2018,C0Q,TG_20
719,OK,C'è un eccesso di umami e una mancanza di equilibrio.,"eccesso di umami, e salto","eccesso di umami, e salto",2018,C0Q,TG_08
720,OK,Il sapore presenta una leggera nota amarognola e salata.,leg amaro salato,leg amaro salato,2018,C0Q,Q_09
721,OK,"Il sapore del Grana Trentino DOP si presenta salato, con una leggera piccantezza che si avverte alla fine.","salato, leggermente piccante alla fine","salato, leggermente piccantecante alla fine",2018,C0Q,TG_19
722,OK,Non c'è equilibrio tra il salato e l'amaro.,non equi salato amaro,non equi salato amaro,2018,C0Q,TG_26
723,OK,Il sapore è caratterizzato da una piccantezza marcata e una leggera amarognolosità.,piccante e amarognolo,piccantecante e amarognolo,2018,C0Q,TG_14
724,OK,"Il Grana Trentino DOP si caratterizza per una sapidità che emerge in modo chiaro, rendendo l'assaggio interessante.",salato,salato,2018,C0Q,TG_04
725,OK,Presenta un equilibrio medio.,medio equilibrio,medio equilibratorio,2018,C0Q,TG_24
726,OK,"Il Grana Trentino DOP presenta una sapidità ben definita, che arricchisce il suo profilo gustativo.",salato,salato,2018,C0B,Q_09
727,OK,Il sapore è caratterizzato da una piccantezza marcata e una leggera acidità.,piccante;acido;,piccantecante;acido;,2018,C0B,TG_05
728,OK,Il sapore è caratterizzato da una piccantezza marcata.,piccante,piccantecante,2018,C0B,TG_11
729,OK,"Il sapore del Grana Trentino DOP è salato, con una leggera piccantezza.",salato e leggermente piccante,salato e leggermente piccantecante,2018,C0B,TG_13
730,OK,"Il sapore è molto salato, con una nota di umami.","molto salato, umami","molto salato, umami",2018,C0B,TG_19
731,OK,"Il sapore è dolce e sapido, con una lieve piccantezza e un buon umami.","dolce sapido con lieve piccantezza, buon umami","dolce sapido con lieve piccantecantezza, buon umami",2018,C0B,TG_20
732,OK,Il salato pizzica.,pizzica salato,pizzica salato,2018,C0B,TG_26
733,OK,Il sapore presenta una leggera amarognolosità.,leg amaro,leg amaro,2018,C0C,Q_09
734,OK,"Il Grana Trentino DOP ha una sapidità marcata, che contribuisce a un sapore deciso e caratteristico.",salato,salato,2018,C0C,TG_12
735,OK,"Il sapore è piccante, con una leggera sensazione bruciante e una salinità marcata.","piccante, un po bruciante. salato","piccantecante, un po bruciante. salato",2018,C0C,TG_13
736,OK,Il sapore è dolce e presenta una leggera piccantezza alla fine.,dolce e leggermente piccante alla fine,dolce e leggermente piccantecante alla fine,2018,C0C,TG_19
737,OK,"Il sapore è dolce e sapido, con un umami abbastanza marcato e una piccantezza lieve, risultando equilibrato.","dolce sapido con umami abbastanza marcato, poco piccante ma equilibrato","dolce sapido con umami abbastanza marcato, poco piccantecante ma equilibratorato",2018,C0C,TG_20
738,OK,"Il Grana Trentino DOP si distingue per una sapidità intensa, che gioca un ruolo fondamentale nel suo profilo gustativo.",salato,salato,2018,C0C,TG_26
739,OK,Il sapore presenta note di amarezza e acidità.,amaro acido,amaro acido,2018,C0D,Q_09
740,OK,Ha un sapore salatino.,salatino...,salatino...,2018,C0D,TG_13
741,OK,"È un po' amaro, salato e con umami.","un po' amaro, salato, umami -","un po' amaro, salato, umami -",2018,C0D,TG_19
742,OK,"Il sapore è dolce e sapido, con un buon umami e lieve piccantezza, risultando equilibrato.","dolce sapido con buon umami e lieve piccantezza, equilibrato","dolce sapido con buon umami e lieve piccantecantezza, equilibratorato",2018,C0D,TG_20
743,OK,Il sapore del Grana Trentino DOP risulta salato e presenta una piccantezza eccessiva.,salato e pizzica troppo,salato e pizzica troppo,2018,C0D,TG_26
744,OK,"Il sapore è caratterizzato da una piccantezza acre che irrita in gola, accompagnata da note di umami.",piccante acre in gola umami,piccantecante acre in gola umami,2018,C0F,Q_09
745,OK,Ha note di umami e acidità.,umami;acido,umami;acido,2018,C0F,TG_05
746,OK,"Il Grana Trentino DOP presenta una leggera salinità, che arricchisce il suo sapore complessivo.",legg salato,legg salato,2018,C0F,TG_12
747,OK,Il sapore è leggermente acido e presenta una piccantezza moderata.,leggermente acido e piccante,leggermente acido e piccantecante,2018,C0F,TG_13
748,OK,Il sapore è caratterizzato da note di umami e una leggera sapidità.,"umami, un po' salato","umami, un po' salato",2018,C0F,TG_19
749,OK,"Il sapore del Grana Trentino DOP è dolce e sapido, con un umami marcato e una piccantezza media, sebbene l'umami possa risultare troppo evidente.","dolce sapido con umami marcato e piccantezza media, forse umami troppo evidente","dolce sapido con umami marcato e piccantecantezza media, forse umami troppo evidente",2018,C0F,TG_20
750,OK,Pizzica.,pizzica,pizzica,2018,C0F,TG_26
751,OK,Il sapore è leggermente salato e presenta una piccantezza moderata.,legg salato e piccante,legg salato e piccantecante,2018,C0N,TG_12
752,OK,"Il Grana Trentino DOP offre un sapore umami equilibrato, che si integra armoniosamente con le altre note gustative.",umami. equilibrato.,umami. equilibratorato.,2018,C0N,TG_13
753,OK,Il sapore presenta un leggero amaro che si avverte immediatamente.,leggero amaro da subito,leggero amaro da subito,2018,C0N,TG_19
754,OK,"La sapidità è elevata, con un umami ben presente e una piccantezza marcata.","sapidit' elevata, umami ok, piccantezza marcata","sapidit' elevata, umami ok, piccantecantezza marcata",2018,C0N,TG_20
755,OK,"Il Grana Trentino DOP si caratterizza per una sapidità ben presente, che arricchisce l'esperienza gustativa.",salato,salato,2018,C0N,TG_26
756,OK,Il sapore è caratterizzato da un leggero amaro.,leg amaro,leg amaro,2018,C0R,Q_09
757,OK,Il sapore è leggermente acido.,leggermente acido,leggermente acido,2018,C0R,TG_05
